Transaction_ID,Day,Date,Product_ID,Product_Name,Category,Supplier_ID,Stock_In,Stock_Out,Unit_Cost,Current_Stock,Reorder_Level,Stock_Value,Movement_Net,Reorder_Status
INV110234,Saturday,04-01-2025,P017,Belkin USB-C Hub,Electronics,S015,0,27,"? 5,156",718,28,"? 37,02,219",-27,Sufficient Stock
INV111135,Saturday,04-01-2025,P017,Belkin USB-C Hub,Electronics,S015,184,29,"? 4,842",873,28,"? 42,26,659",155,Sufficient Stock
INV109114,Saturday,04-01-2025,P021,Philips LED Bulb,Home Appliances,S009,18,30,? 734,1138,93,"? 8,35,793",-12,Sufficient Stock
INV113224,Saturday,04-01-2025,P022,Panasonic Extension Board,Home Appliances,S015,151,21,"? 1,536",1182,82,"? 18,15,276",130,Sufficient Stock
INV121332,Saturday,04-01-2025,P022,Panasonic Extension Board,Home Appliances,S008,0,27,"? 1,404",1155,82,"? 16,21,726",-27,Sufficient Stock
INV123384,Saturday,04-01-2025,P023,Bosch Cordless Drill,Hardware,S011,102,21,"? 12,387",1076,93,"? 1,33,28,538",81,Sufficient Stock
INV116377,Saturday,04-01-2025,P025,3M Safety Gloves,Industrial,S010,0,23,? 953,1280,95,"? 12,19,758",-23,Sufficient Stock
INV113872,Saturday,04-01-2025,P028,Ubiquiti Access Point,Electronics,S010,0,13,"? 14,349",1180,71,"? 1,69,31,344",-13,Sufficient Stock
INV113357,Saturday,04-01-2025,P029,Brother Label Printer,Electronics,S005,33,20,"? 14,791",1380,37,"? 2,04,11,352",13,Sufficient Stock
INV115508,Saturday,04-01-2025,P029,Brother Label Printer,Electronics,S005,38,0,"? 14,661",1418,37,"? 2,07,89,665",38,Sufficient Stock
INV124425,Saturday,04-01-2025,P030,Zebra Barcode Scanner,Electronics,S014,45,16,"? 18,955",518,40,"? 98,18,883",29,Sufficient Stock
INV102390,Saturday,04-01-2025,P031,Honeywell Barcode Scanner,Electronics,S003,17,20,"? 15,514",106,46,"? 16,44,511",-3,Sufficient Stock
INV103478,Saturday,04-01-2025,P032,Microsoft Wireless Keyboard,Electronics,S011,0,19,"? 4,904",749,47,"? 36,73,263",-19,Sufficient Stock
INV128372,Saturday,04-01-2025,P032,Microsoft Wireless Keyboard,Electronics,S007,49,17,"? 5,150",781,47,"? 40,22,353",32,Sufficient Stock
INV105904,Saturday,04-01-2025,P033,Microsoft Wireless Mouse,Electronics,S012,250,26,"? 3,719",948,75,"? 35,25,507",224,Sufficient Stock
INV122150,Saturday,04-01-2025,P033,Microsoft Wireless Mouse,Electronics,S012,0,22,"? 3,610",926,75,"? 33,43,135",-22,Sufficient Stock
INV117074,Saturday,04-01-2025,P034,Acer 24-inch Monitor,Electronics,S007,177,0,"? 14,479",1350,100,"? 1,95,46,242",177,Sufficient Stock
INV119894,Saturday,04-01-2025,P035,Asus VivoBook,Electronics,S002,152,14,"? 55,379",1138,53,"? 6,30,21,159",138,Sufficient Stock
INV109019,Saturday,04-01-2025,P039,Seagate 4TB HDD,Electronics,S013,23,20,"? 9,860",691,60,"? 68,13,161",3,Sufficient Stock
INV112716,Sunday,05-01-2025,P001,Dell Inspiron 15,Electronics,S011,160,17,"? 48,088",1511,100,"? 7,26,60,547",143,Sufficient Stock
INV118534,Sunday,05-01-2025,P001,Dell Inspiron 15,Electronics,S011,225,21,"? 48,156",1715,100,"? 8,25,87,402",204,Sufficient Stock
INV121570,Sunday,05-01-2025,P001,Dell Inspiron 15,Electronics,S011,155,30,"? 49,937",1840,100,"? 9,18,83,480",125,Sufficient Stock
INV124029,Sunday,05-01-2025,P002,HP 15s,Electronics,S006,195,21,"? 43,585",1953,37,"? 8,51,20,636",174,Sufficient Stock
INV100574,Sunday,05-01-2025,P003,Lenovo IdeaPad 3,Electronics,S002,0,27,"? 45,345",1181,50,"? 5,35,52,578",-27,Sufficient Stock
INV105308,Sunday,05-01-2025,P003,Lenovo IdeaPad 3,Electronics,S002,131,19,"? 43,696",1293,50,"? 5,64,98,970",112,Sufficient Stock
INV128578,Sunday,05-01-2025,P003,Lenovo IdeaPad 3,Electronics,S001,80,21,"? 47,215",1352,50,"? 6,38,34,392",59,Sufficient Stock
INV114233,Sunday,05-01-2025,P005,Logitech K380 Keyboard,Electronics,S008,114,21,"? 3,799",666,46,"? 25,30,061",93,Sufficient Stock
INV114345,Sunday,05-01-2025,P005,Logitech K380 Keyboard,Electronics,S008,0,28,"? 3,638",638,46,"? 23,20,774",-28,Sufficient Stock
INV117780,Sunday,05-01-2025,P005,Logitech K380 Keyboard,Electronics,S010,238,24,"? 3,891",852,46,"? 33,14,873",214,Sufficient Stock
INV101368,Sunday,05-01-2025,P007,Samsung 24-inch Monitor,Electronics,S010,247,22,"? 16,945",687,76,"? 1,16,41,107",225,Sufficient Stock
INV110625,Sunday,05-01-2025,P007,Samsung 24-inch Monitor,Electronics,S010,90,23,"? 15,881",754,76,"? 1,19,74,437",67,Sufficient Stock
INV103966,Sunday,05-01-2025,P009,TP-Link WiFi Router,Electronics,S009,0,24,"? 5,524",1478,94,"? 81,64,140",-24,Sufficient Stock
INV116847,Sunday,05-01-2025,P009,TP-Link WiFi Router,Electronics,S014,164,29,"? 5,389",1613,94,"? 86,92,805",135,Sufficient Stock
INV108917,Sunday,05-01-2025,P011,Epson EcoTank Printer,Electronics,S009,168,0,"? 22,212",751,67,"? 1,66,81,476",168,Sufficient Stock
INV114463,Sunday,05-01-2025,P011,Epson EcoTank Printer,Electronics,S009,0,28,"? 24,607",723,67,"? 1,77,90,780",-28,Sufficient Stock
INV119614,Sunday,05-01-2025,P011,Epson EcoTank Printer,Electronics,S009,226,23,"? 23,301",926,67,"? 2,15,76,387",203,Sufficient Stock
INV105929,Sunday,05-01-2025,P014,WD 2TB HDD,Electronics,S015,75,30,"? 7,071",661,22,"? 46,74,160",45,Sufficient Stock
INV124581,Sunday,05-01-2025,P014,WD 2TB HDD,Electronics,S015,0,27,"? 6,464",634,22,"? 40,97,920",-27,Sufficient Stock
INV124911,Sunday,05-01-2025,P016,APC UPS 650VA,Electronics,S001,43,23,"? 8,198",559,68,"? 45,82,640",20,Sufficient Stock
INV126681,Sunday,05-01-2025,P016,APC UPS 650VA,Electronics,S001,204,0,"? 8,404",763,68,"? 64,12,522",204,Sufficient Stock
INV100274,Sunday,05-01-2025,P017,Belkin USB-C Hub,Electronics,S015,225,19,"? 4,641",1079,28,"? 50,07,220",206,Sufficient Stock
INV125465,Sunday,05-01-2025,P017,Belkin USB-C Hub,Electronics,S015,12,22,"? 4,535",1069,28,"? 48,48,094",-10,Sufficient Stock
INV108750,Sunday,05-01-2025,P019,Sony Bluetooth Speaker,Electronics,S006,168,0,"? 8,252",883,100,"? 72,86,711",168,Sufficient Stock
INV100339,Sunday,05-01-2025,P020,JBL Headphones,Electronics,S002,153,0,"? 5,933",889,93,"? 52,74,405",153,Sufficient Stock
INV121739,Sunday,05-01-2025,P020,JBL Headphones,Electronics,S002,15,18,"? 6,496",886,93,"? 57,55,796",-3,Sufficient Stock
INV126824,Sunday,05-01-2025,P020,JBL Headphones,Electronics,S002,158,24,"? 6,017",1020,93,"? 61,37,773",134,Sufficient Stock
INV102161,Sunday,05-01-2025,P021,Philips LED Bulb,Home Appliances,S009,0,22,? 732,1116,93,"? 8,16,415",-22,Sufficient Stock
INV110779,Sunday,05-01-2025,P021,Philips LED Bulb,Home Appliances,S009,115,29,? 687,1202,93,"? 8,26,046",86,Sufficient Stock
INV126079,Sunday,05-01-2025,P024,Stanley Tool Kit,Hardware,S014,0,20,"? 8,257",698,83,"? 57,63,162",-20,Sufficient Stock
INV101847,Sunday,05-01-2025,P026,3M Safety Helmet,Industrial,S001,0,25,"? 1,708",866,53,"? 14,79,440",-25,Sufficient Stock
INV125625,Sunday,05-01-2025,P026,3M Safety Helmet,Industrial,S007,70,32,"? 1,858",904,53,"? 16,79,990",38,Sufficient Stock
INV102505,Sunday,05-01-2025,P027,D-Link Ethernet Cable,Electronics,S015,209,30,? 657,1002,34,"? 6,58,376",179,Sufficient Stock
INV115080,Sunday,05-01-2025,P027,D-Link Ethernet Cable,Electronics,S012,115,23,? 617,1094,34,"? 6,74,921",92,Sufficient Stock
INV128303,Sunday,05-01-2025,P027,D-Link Ethernet Cable,Electronics,S015,98,0,? 660,1192,34,"? 7,86,657",98,Sufficient Stock
INV125603,Sunday,05-01-2025,P028,Ubiquiti Access Point,Electronics,S010,41,18,"? 13,730",1203,71,"? 1,65,16,987",23,Sufficient Stock
INV101693,Sunday,05-01-2025,P029,Brother Label Printer,Electronics,S010,118,19,"? 14,407",1517,37,"? 2,18,55,555",99,Sufficient Stock
INV121841,Sunday,05-01-2025,P029,Brother Label Printer,Electronics,S005,96,25,"? 13,706",1588,37,"? 2,17,65,068",71,Sufficient Stock
INV104376,Sunday,05-01-2025,P030,Zebra Barcode Scanner,Electronics,S014,163,0,"? 17,437",681,40,"? 1,18,74,898",163,Sufficient Stock
INV117738,Sunday,05-01-2025,P030,Zebra Barcode Scanner,Electronics,S014,162,16,"? 17,986",827,40,"? 1,48,74,348",146,Sufficient Stock
INV103228,Sunday,05-01-2025,P031,Honeywell Barcode Scanner,Electronics,S003,0,17,"? 16,310",89,46,"? 14,51,597",-17,Sufficient Stock
INV105569,Sunday,05-01-2025,P031,Honeywell Barcode Scanner,Electronics,S003,142,0,"? 16,028",231,46,"? 37,02,492",142,Sufficient Stock
INV117161,Sunday,05-01-2025,P033,Microsoft Wireless Mouse,Electronics,S012,33,25,"? 3,940",934,75,"? 36,80,213",8,Sufficient Stock
INV129005,Sunday,05-01-2025,P033,Microsoft Wireless Mouse,Electronics,S012,165,15,"? 3,869",1084,75,"? 41,94,199",150,Sufficient Stock
INV105054,Sunday,05-01-2025,P034,Acer 24-inch Monitor,Electronics,S004,96,27,"? 15,047",1419,100,"? 2,13,51,093",69,Sufficient Stock
INV106384,Sunday,05-01-2025,P034,Acer 24-inch Monitor,Electronics,S004,146,17,"? 14,751",1548,100,"? 2,28,34,494",129,Sufficient Stock
INV117772,Sunday,05-01-2025,P034,Acer 24-inch Monitor,Electronics,S004,0,16,"? 14,526",1532,100,"? 2,22,53,295",-16,Sufficient Stock
INV125859,Sunday,05-01-2025,P034,Acer 24-inch Monitor,Electronics,S004,117,26,"? 15,152",1623,100,"? 2,45,91,306",91,Sufficient Stock
INV100170,Sunday,05-01-2025,P036,Acer Aspire 5,Electronics,S003,0,22,"? 50,574",681,85,"? 3,44,40,758",-22,Sufficient Stock
INV122543,Sunday,05-01-2025,P036,Acer Aspire 5,Electronics,S003,154,33,"? 52,019",802,85,"? 4,17,18,876",121,Sufficient Stock
INV116663,Monday,06-01-2025,P001,Dell Inspiron 15,Electronics,S011,0,20,"? 49,866",1820,100,"? 9,07,55,375",-20,Sufficient Stock
INV129835,Monday,06-01-2025,P002,HP 15s,Electronics,S006,112,21,"? 43,682",2044,37,"? 8,92,85,739",91,Sufficient Stock
INV120073,Monday,06-01-2025,P003,Lenovo IdeaPad 3,Electronics,S002,154,31,"? 44,427",1475,50,"? 6,55,29,530",123,Sufficient Stock
INV121541,Monday,06-01-2025,P003,Lenovo IdeaPad 3,Electronics,S002,217,22,"? 48,807",1670,50,"? 8,15,08,041",195,Sufficient Stock
INV126362,Monday,06-01-2025,P003,Lenovo IdeaPad 3,Electronics,S002,55,12,"? 46,379",1713,50,"? 7,94,47,397",43,Sufficient Stock
INV126028,Monday,06-01-2025,P005,Logitech K380 Keyboard,Electronics,S008,91,20,"? 3,680",923,46,"? 33,96,704",71,Sufficient Stock
INV127371,Monday,06-01-2025,P005,Logitech K380 Keyboard,Electronics,S008,0,19,"? 3,889",904,46,"? 35,15,766",-19,Sufficient Stock
INV118622,Monday,06-01-2025,P007,Samsung 24-inch Monitor,Electronics,S010,21,16,"? 15,249",759,76,"? 1,15,74,046",5,Sufficient Stock
INV120108,Monday,06-01-2025,P008,LG 27-inch Monitor,Electronics,S009,0,24,"? 21,822",522,99,"? 1,13,91,246",-24,Sufficient Stock
INV123489,Monday,06-01-2025,P010,Cisco 8-Port Switch,Electronics,S010,204,28,"? 10,988",1138,23,"? 1,25,04,355",176,Sufficient Stock
INV115437,Monday,06-01-2025,P011,Epson EcoTank Printer,Electronics,S009,0,22,"? 23,509",904,67,"? 2,12,52,283",-22,Sufficient Stock
INV128178,Monday,06-01-2025,P011,Epson EcoTank Printer,Electronics,S009,0,30,"? 21,737",874,67,"? 1,89,98,423",-30,Sufficient Stock
INV115493,Monday,06-01-2025,P012,Canon Laser Printer,Electronics,S002,18,37,"? 20,739",1057,22,"? 2,19,20,858",-19,Sufficient Stock
INV121036,Monday,06-01-2025,P012,Canon Laser Printer,Electronics,S002,0,21,"? 20,313",1036,22,"? 2,10,44,034",-21,Sufficient Stock
INV114082,Monday,06-01-2025,P015,Kingston 16GB RAM,Electronics,S015,32,18,"? 4,596",853,64,"? 39,20,406",14,Sufficient Stock
INV117808,Monday,06-01-2025,P015,Kingston 16GB RAM,Electronics,S012,0,27,"? 4,573",826,64,"? 37,77,030",-27,Sufficient Stock
INV119506,Monday,06-01-2025,P015,Kingston 16GB RAM,Electronics,S012,163,16,"? 4,441",973,64,"? 43,21,094",147,Sufficient Stock
INV100823,Monday,06-01-2025,P017,Belkin USB-C Hub,Electronics,S015,14,15,"? 4,663",1068,28,"? 49,80,265",-1,Sufficient Stock
INV101742,Monday,06-01-2025,P017,Belkin USB-C Hub,Electronics,S015,78,28,"? 5,093",1118,28,"? 56,93,476",50,Sufficient Stock
INV106082,Monday,06-01-2025,P017,Belkin USB-C Hub,Electronics,S015,14,24,"? 4,734",1108,28,"? 52,45,552",-10,Sufficient Stock
INV108601,Monday,06-01-2025,P017,Belkin USB-C Hub,Electronics,S015,227,0,"? 4,556",1335,28,"? 60,82,462",227,Sufficient Stock
INV112544,Monday,06-01-2025,P018,Anker Power Bank,Electronics,S010,76,17,"? 4,255",493,58,"? 20,97,471",59,Sufficient Stock
INV126500,Monday,06-01-2025,P018,Anker Power Bank,Electronics,S010,0,24,"? 3,960",469,58,"? 18,57,213",-24,Sufficient Stock
INV102260,Monday,06-01-2025,P020,JBL Headphones,Electronics,S002,57,0,"? 6,545",1077,93,"? 70,49,150",57,Sufficient Stock
INV102465,Monday,06-01-2025,P020,JBL Headphones,Electronics,S002,215,27,"? 6,251",1265,93,"? 79,07,352",188,Sufficient Stock
INV122947,Monday,06-01-2025,P020,JBL Headphones,Electronics,S002,117,20,"? 6,282",1362,93,"? 85,55,843",97,Sufficient Stock
INV106250,Monday,06-01-2025,P021,Philips LED Bulb,Home Appliances,S009,24,0,? 765,1226,93,"? 9,37,727",24,Sufficient Stock
INV107409,Monday,06-01-2025,P022,Panasonic Extension Board,Home Appliances,S008,224,26,"? 1,471",1353,82,"? 19,90,234",198,Sufficient Stock
INV122420,Monday,06-01-2025,P022,Panasonic Extension Board,Home Appliances,S008,177,28,"? 1,408",1502,82,"? 21,15,250",149,Sufficient Stock
INV114410,Monday,06-01-2025,P023,Bosch Cordless Drill,Hardware,S011,46,18,"? 11,735",1104,93,"? 1,29,55,484",28,Sufficient Stock
INV115679,Monday,06-01-2025,P025,3M Safety Gloves,Industrial,S010,100,34,? 952,1346,95,"? 12,81,593",66,Sufficient Stock
INV102110,Monday,06-01-2025,P026,3M Safety Helmet,Industrial,S001,160,33,"? 1,913",1031,53,"? 19,72,255",127,Sufficient Stock
INV114140,Monday,06-01-2025,P028,Ubiquiti Access Point,Electronics,S010,0,17,"? 13,254",1186,71,"? 1,57,19,267",-17,Sufficient Stock
INV101251,Monday,06-01-2025,P029,Brother Label Printer,Electronics,S005,11,0,"? 13,614",1599,37,"? 2,17,69,456",11,Sufficient Stock
INV112257,Monday,06-01-2025,P031,Honeywell Barcode Scanner,Electronics,S003,0,29,"? 15,370",202,46,"? 31,04,739",-29,Sufficient Stock
INV118246,Monday,06-01-2025,P031,Honeywell Barcode Scanner,Electronics,S003,68,0,"? 14,931",270,46,"? 40,31,273",68,Sufficient Stock
INV121564,Monday,06-01-2025,P031,Honeywell Barcode Scanner,Electronics,S003,0,26,"? 15,709",244,46,"? 38,33,032",-26,Sufficient Stock
INV123793,Monday,06-01-2025,P032,Microsoft Wireless Keyboard,Electronics,S007,184,0,"? 5,132",965,47,"? 49,52,030",184,Sufficient Stock
INV104254,Monday,06-01-2025,P035,Asus VivoBook,Electronics,S002,224,26,"? 57,160",1336,53,"? 7,63,65,615",198,Sufficient Stock
INV112731,Monday,06-01-2025,P036,Acer Aspire 5,Electronics,S003,211,25,"? 49,404",988,85,"? 4,88,10,836",186,Sufficient Stock
INV115652,Monday,06-01-2025,P037,Intel Core i5 Processor,Electronics,S005,91,22,"? 20,640",478,78,"? 98,65,980",69,Sufficient Stock
INV120823,Monday,06-01-2025,P037,Intel Core i5 Processor,Electronics,S005,123,21,"? 21,243",580,78,"? 1,23,21,028",102,Sufficient Stock
INV101815,Monday,06-01-2025,P040,SanDisk 512GB SSD,Electronics,S014,0,21,"? 5,707",427,46,"? 24,37,054",-21,Sufficient Stock
INV102257,Monday,06-01-2025,P040,SanDisk 512GB SSD,Electronics,S014,99,29,"? 5,248",497,46,"? 26,08,305",70,Sufficient Stock
INV104915,Tuesday,07-01-2025,P001,Dell Inspiron 15,Electronics,S011,221,23,"? 46,231",2018,100,"? 9,32,93,955",198,Sufficient Stock
INV105045,Tuesday,07-01-2025,P002,HP 15s,Electronics,S006,45,17,"? 43,560",2072,37,"? 9,02,57,197",28,Sufficient Stock
INV122546,Tuesday,07-01-2025,P002,HP 15s,Electronics,S006,177,25,"? 44,694",2224,37,"? 9,93,99,643",152,Sufficient Stock
INV127477,Tuesday,07-01-2025,P002,HP 15s,Electronics,S006,26,19,"? 45,208",2231,37,"? 10,08,58,891",7,Sufficient Stock
INV122337,Tuesday,07-01-2025,P003,Lenovo IdeaPad 3,Electronics,S002,250,23,"? 46,143",1940,50,"? 8,95,17,985",227,Sufficient Stock
INV113980,Tuesday,07-01-2025,P004,Apple MacBook Air,Electronics,S004,83,0,"? 97,156",1035,94,"? 10,05,56,377",83,Sufficient Stock
INV124143,Tuesday,07-01-2025,P004,Apple MacBook Air,Electronics,S007,65,14,"? 1,00,548",1086,94,"? 10,91,94,825",51,Sufficient Stock
INV128110,Tuesday,07-01-2025,P004,Apple MacBook Air,Electronics,S002,81,0,"? 98,904",1167,94,"? 11,54,21,142",81,Sufficient Stock
INV128792,Tuesday,07-01-2025,P006,Logitech M185 Mouse,Electronics,S003,17,21,"? 1,641",608,68,"? 9,97,697",-4,Sufficient Stock
INV108228,Tuesday,07-01-2025,P007,Samsung 24-inch Monitor,Electronics,S010,67,0,"? 16,562",826,76,"? 1,36,80,550",67,Sufficient Stock
INV105484,Tuesday,07-01-2025,P009,TP-Link WiFi Router,Electronics,S014,0,20,"? 5,637",1593,94,"? 89,79,883",-20,Sufficient Stock
INV104607,Tuesday,07-01-2025,P011,Epson EcoTank Printer,Electronics,S009,0,23,"? 22,601",851,67,"? 1,92,33,742",-23,Sufficient Stock
INV127716,Tuesday,07-01-2025,P011,Epson EcoTank Printer,Electronics,S009,122,23,"? 23,436",950,67,"? 2,22,63,932",99,Sufficient Stock
INV129269,Tuesday,07-01-2025,P011,Epson EcoTank Printer,Electronics,S009,106,0,"? 24,072",1056,67,"? 2,54,19,539",106,Sufficient Stock
INV116224,Tuesday,07-01-2025,P012,Canon Laser Printer,Electronics,S002,0,36,"? 21,101",1000,22,"? 2,11,00,724",-36,Sufficient Stock
INV116322,Tuesday,07-01-2025,P013,Samsung 1TB SSD,Electronics,S012,88,14,"? 7,835",1133,47,"? 88,77,240",74,Sufficient Stock
INV112449,Tuesday,07-01-2025,P014,WD 2TB HDD,Electronics,S015,110,18,"? 6,675",726,22,"? 48,46,248",92,Sufficient Stock
INV105621,Tuesday,07-01-2025,P015,Kingston 16GB RAM,Electronics,S012,157,13,"? 4,422",1117,64,"? 49,39,796",144,Sufficient Stock
INV109509,Tuesday,07-01-2025,P015,Kingston 16GB RAM,Electronics,S012,243,0,"? 4,784",1360,64,"? 65,06,362",243,Sufficient Stock
INV114653,Tuesday,07-01-2025,P015,Kingston 16GB RAM,Electronics,S012,46,20,"? 4,701",1386,64,"? 65,15,504",26,Sufficient Stock
INV125945,Tuesday,07-01-2025,P015,Kingston 16GB RAM,Electronics,S012,0,27,"? 4,431",1359,64,"? 60,21,419",-27,Sufficient Stock
INV108217,Tuesday,07-01-2025,P016,APC UPS 650VA,Electronics,S015,0,25,"? 8,361",738,68,"? 61,70,280",-25,Sufficient Stock
INV110582,Tuesday,07-01-2025,P016,APC UPS 650VA,Electronics,S001,166,21,"? 8,544",883,68,"? 75,44,262",145,Sufficient Stock
INV122095,Tuesday,07-01-2025,P016,APC UPS 650VA,Electronics,S001,158,18,"? 9,261",1023,68,"? 94,74,298",140,Sufficient Stock
INV123949,Tuesday,07-01-2025,P016,APC UPS 650VA,Electronics,S001,0,22,"? 9,041",1001,68,"? 90,49,997",-22,Sufficient Stock
INV125655,Tuesday,07-01-2025,P016,APC UPS 650VA,Electronics,S001,69,0,"? 8,549",1070,68,"? 91,47,865",69,Sufficient Stock
INV107531,Tuesday,07-01-2025,P017,Belkin USB-C Hub,Electronics,S015,76,23,"? 4,542",1388,28,"? 63,04,642",53,Sufficient Stock
INV107728,Tuesday,07-01-2025,P018,Anker Power Bank,Electronics,S010,0,25,"? 4,369",444,58,"? 19,39,778",-25,Sufficient Stock
INV129116,Tuesday,07-01-2025,P018,Anker Power Bank,Electronics,S010,213,13,"? 4,083",644,58,"? 26,29,765",200,Sufficient Stock
INV118064,Tuesday,07-01-2025,P019,Sony Bluetooth Speaker,Electronics,S006,38,23,"? 8,174",898,100,"? 73,40,301",15,Sufficient Stock
INV101222,Tuesday,07-01-2025,P021,Philips LED Bulb,Home Appliances,S009,223,30,? 701,1419,93,"? 9,94,528",193,Sufficient Stock
INV117962,Tuesday,07-01-2025,P021,Philips LED Bulb,Home Appliances,S009,221,27,? 689,1613,93,"? 11,11,457",194,Sufficient Stock
INV129214,Tuesday,07-01-2025,P021,Philips LED Bulb,Home Appliances,S009,20,21,? 778,1612,93,"? 12,54,107",-1,Sufficient Stock
INV103967,Tuesday,07-01-2025,P022,Panasonic Extension Board,Home Appliances,S008,154,22,"? 1,466",1634,82,"? 23,95,435",132,Sufficient Stock
INV122729,Tuesday,07-01-2025,P022,Panasonic Extension Board,Home Appliances,S008,15,20,"? 1,484",1629,82,"? 24,17,161",-5,Sufficient Stock
INV101878,Tuesday,07-01-2025,P023,Bosch Cordless Drill,Hardware,S011,73,18,"? 11,900",1159,93,"? 1,37,92,131",55,Sufficient Stock
INV125173,Tuesday,07-01-2025,P023,Bosch Cordless Drill,Hardware,S011,0,26,"? 12,583",1133,93,"? 1,42,56,602",-26,Sufficient Stock
INV127362,Tuesday,07-01-2025,P023,Bosch Cordless Drill,Hardware,S011,61,19,"? 12,160",1175,93,"? 1,42,87,960",42,Sufficient Stock
INV102180,Tuesday,07-01-2025,P025,3M Safety Gloves,Industrial,S010,15,27,? 908,1334,95,"? 12,11,382",-12,Sufficient Stock
INV118767,Tuesday,07-01-2025,P026,3M Safety Helmet,Industrial,S001,0,22,"? 1,965",1009,53,"? 19,82,309",-22,Sufficient Stock
INV113613,Tuesday,07-01-2025,P029,Brother Label Printer,Electronics,S005,250,23,"? 14,912",1826,37,"? 2,72,28,865",227,Sufficient Stock
INV120918,Tuesday,07-01-2025,P030,Zebra Barcode Scanner,Electronics,S014,216,29,"? 17,224",1014,40,"? 1,74,65,065",187,Sufficient Stock
INV119975,Tuesday,07-01-2025,P032,Microsoft Wireless Keyboard,Electronics,S007,194,26,"? 4,799",1133,47,"? 54,37,313",168,Sufficient Stock
INV104798,Tuesday,07-01-2025,P033,Microsoft Wireless Mouse,Electronics,S012,114,26,"? 3,927",1172,75,"? 46,02,934",88,Sufficient Stock
INV106357,Tuesday,07-01-2025,P033,Microsoft Wireless Mouse,Electronics,S012,78,23,"? 3,544",1227,75,"? 43,49,052",55,Sufficient Stock
INV109752,Tuesday,07-01-2025,P034,Acer 24-inch Monitor,Electronics,S004,0,17,"? 15,019",1606,100,"? 2,41,20,571",-17,Sufficient Stock
INV111397,Tuesday,07-01-2025,P034,Acer 24-inch Monitor,Electronics,S004,51,0,"? 15,668",1657,100,"? 2,59,62,254",51,Sufficient Stock
INV112248,Tuesday,07-01-2025,P035,Asus VivoBook,Electronics,S002,184,18,"? 58,227",1502,53,"? 8,74,56,452",166,Sufficient Stock
INV128362,Tuesday,07-01-2025,P036,Acer Aspire 5,Electronics,S003,131,0,"? 49,809",1119,85,"? 5,57,36,784",131,Sufficient Stock
